STATION CODE,RIVER,LOCATIONS,STATE,TEMPERATURE ºC : Min,TEMPERATURE ºC : Max,TEMPERATURE ºC : Mean,D.O. (mg/l) : Min : > 4 mg/l,D.O. (mg/l) : Max : > 4 mg/l,D.O. (mg/l) : Mean : > 4 mg/l,pH : Min : 6.5-8.5,pH : Max : 6.5-8.5,pH : Mean : 6.5-8.5,CONDUCTIVITY (µmhos/cm) : Min,CONDUCTIVITY (µmhos/cm) : Max,CONDUCTIVITY (µmhos/cm) : Mean,B.O.D. (mg/l) : Min : < 3 mg/l,B.O.D. (mg/l) : Max : < 3 mg/l,B.O.D. (mg/l) : Mean : < 3 mg/l,NITRATE- N+ NITRITE-N (mg/l) : Min,NITRATE- N+ NITRITE-N (mg/l) : Max,NITRATE- N+ NITRITE-N (mg/l) : Mean,FECAL COLIFORM (MPN/100ml) : Min : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Max : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Mean : < 2500 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Min : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Max : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Mean : < 5000 MPN/100ml,WQI
1463,nira,"NIRA AT SAROLE BDG.ON PUNE-BANGLORE HIGHWAY, MAHARASHTRA",MAHARASHTRA,23,28.5,25.8,5,7.2,6.1,7.4,8.5,7.9,70,617,359,3.2,7,4.9,0.4,3.2,2.2,65,275,156,900,1800,1363,78.48465686
2681,nira,"NIRA RIVER AT SANGAVI, PHALTAN, SATARA",MAHARASHTRA,24,30,26,1.8,7.2,5.1,7.4,8.9,8.1,178,1723,1019,3.8,9,6.3,1.3,3,1.8,45,250,156,900,1800,1429,76.71338235
2683,nira,"NIRA RIVER AT SHINDEWADI, SHIRVAL, KHANDALA, SATARA",MAHARASHTRA,24,28,26.1,4.2,7.3,6.2,7.7,8.6,8.1,150,385,214,3.3,7.6,4.9,0.5,3.1,1.7,75,225,152,900,1600,1400,77.22588235
2186,venna,"VENNA RIVER AT VARYE, SATARA.",MAHARASHTRA,20.5,25,22.4,5.3,7.2,6.6,7.9,8.6,8.2,129,419,287,2.4,6,4,1.1,2.2,1.6,17,140,56,150,1600,725,72.9852451
2716,venna,"VENNA RIVER AT MAHABALESHWAR, SATARA",MAHARASHTRA,20,24,21.2,4.9,7.3,6.5,7.1,8.5,7.9,57,213,136,3.1,4.5,3.7,0.5,4,1.7,9,195,62,75,900,536,70.89382353
2717,venna,"VENNA RIVER AT MAHULI, SATARA.",MAHARASHTRA,20,23.5,21.2,4.2,7.3,6.1,8,8.7,8.3,148,542,375,3.2,7.6,5.3,1,2.9,2,14,275,165,120,1800,1346,79.65960784
2189,,KOYNA RIVER AT KARAD.,MAHARASHTRA,22,27.5,24.6,4.2,7.2,6.2,7.7,8.4,8.1,65,384,199,3.2,9,5.4,0.2,2,1.2,25,275,131,550,1800,1257,76.65838235
2194,mula,MULA RIVER AT HARRISON BRIDGE NEAR MULA- PAWANA SANGAM.,MAHARASHTRA,25,30,26.5,0,7.2,3,7.2,8.3,7.7,173,695,484,3.6,19.6,11.2,0.8,5,2.3,55,350,297,1800,1800,1800,88.13176471
2193,mula,"MULA RIVER AT AUNDH BRIDGE, AUNDGAON.",MAHARASHTRA,24,30,26.5,0,7.2,3.5,7.2,8.6,7.9,311,692,557,3.2,15.5,9.6,1.5,15,3.8,70,275,200,900,1800,1614,89.55215686
2192,mula,MULA-MUTHA  RIVER AT MUNDHAWA BRIDGE.,MAHARASHTRA,25,30,27.2,0,7.3,3.7,7.1,8.4,7.8,91,550,382,3.6,15,8.8,1.5,10,3.5,195,350,296,1800,1800,1800,87.57029412
2677,mula,"MULA-MUTHA RIVER AT D/S OF THEUR, HAWELI, PUNE",MAHARASHTRA,21,26,24.4,1.4,7.1,5.4,7.1,8.7,8,95,791,432,4.2,12.4,6.5,1.2,3.4,2.4,25,350,203,1600,1800,1733,83.07818627
2191,mutha,MUTHA RIVER AT SANGAM BRIDGE NEAR GANAPATHY GHAT.,MAHARASHTRA,24.5,29,26.6,0,6.8,2.4,7.1,8.4,7.8,176,487,414,5.8,18.5,12.2,1.5,5.6,3,140,425,341,1800,1800,1800,91.97862745
2678,mutha,"MUTHA RIVER NEAR VEER SAVARKAR BHAVAN, PUNE.",MAHARASHTRA,24.5,29,26.5,0,7,2.6,7,8.5,7.8,410,488,446,3.8,19.2,12.7,1.2,4.2,2.4,150,350,311,1800,1800,1800,92.51196078
2679,mutha,"MUTHA RIVER AT DECCAN BRIDGE, PUNE.",MAHARASHTRA,24,29,26.4,0,6.9,2.3,6.6,8.5,7.7,406,630,464,5.2,16.7,11.5,1,4.1,2.3,120,425,328,1800,1800,1800,85.31676471
2680,mutha,"MUTHA RIVER AT KHADAKVASLA DAM, KHADAKVASLA, HAWELI, PUNE.",MAHARASHTRA,21,30,24.8,0.4,7.3,5.9,7.2,8.8,8,69,642,220,2.4,4,3.3,0.4,2.2,1.4,8,20,13,70,350,315,63.25818627
2196,pawna,"PAWANA RIVER AT SANGAVIGAON, PUNE.",MAHARASHTRA,24,32,26.9,1,7.1,4.7,7.1,8.4,7.7,123,676,321,4.1,11.2,7.7,1.2,8.5,2.8,17,350,241,550,1800,1621,85.24926471
2690,pawna,"PAWNA RIVER AT KASARWADI, HAWELI, PUNE.",MAHARASHTRA,24,26,25.4,1.1,7.2,4.5,7.2,8.5,7.8,219,671,397,4.3,17.6,9.2,1.6,7.6,3.1,120,350,296,1600,1800,1771,92.49779412
2691,pawna,"PAWNA RIVER AT DAPODI BRIDGE, AT PAWANA- MULLA SANGAM,PUNE.",MAHARASHTRA,24,27,25.9,0,7.1,4.3,7.1,8.4,7.7,208,660,408,3.6,13.9,8,1.2,6.8,3,35,425,271,1800,1800,1800,85.58009804
2692,pawna,"PAWNA RIVER AT RAVET WEIR, PUNE.",MAHARASHTRA,24,28,26,5.9,7.2,6.6,7.2,8.4,7.7,224,655,362,2.4,4.8,3.5,0.8,3.3,1.8,5,350,64,40,1800,570,71.06009804
2693,pawna,"PAWNA RIVER AT CHINCHWADGAON, PUNE.",MAHARASHTRA,24,28,26,1.2,6.9,4.9,7.2,8.5,7.8,121,661,328,3.7,12.5,7.7,1.6,2.3,1.9,70,275,193,900,1800,1614,82.32529412
2694,pawna,"PAWNA RIVER AT PIMPRIGAON, PUNE.",MAHARASHTRA,24,32,26.7,1.5,7.7,5.1,7.2,8.4,7.9,215,810,391,3.7,14.5,7.7,1.2,7.8,3.4,95,425,314,1800,1800,1800,91.57382353
2197,indrayani,"INDRAYANI RIVER AT D/S OF ALANDIGAON, PUNE",MAHARASHTRA,22,30,25,3.2,7.3,5.4,6.9,8.8,7.9,164,1090,411,3.4,8.8,6.6,0.8,8.2,2.5,85,425,251,1600,1800,1750,84.3604902
2668,indrayani,"INDRAYANI RIVER AT D/S OF MOSHIGAON, HAWELI, PUNE",MAHARASHTRA,22,30,25.1,1.7,7.3,5.1,7.1,8.6,7.9,157,735,418,3.2,10.2,7,1.4,8.4,3.4,95,350,246,900,1800,1613,87.50965686
2669,indrayani,"INDRAYANI RIVER AT U/S OF MOSHIGAON, HAWELI, PUNE.",MAHARASHTRA,22,30,25,3.5,7.2,5.7,7.5,8.5,8,172,1126,459,3.4,8,5.6,1.2,8.2,2.9,40,250,169,550,1800,1344,81.97401961
1911,chandrabhaga,CHANDRABHAGA U/S OF PANDHARPUR TOWN,MAHARASHTRA,30,32,31.3,4.9,7.2,6.1,7.8,8.8,8.3,376,1803,1049,3.5,8.4,5.8,1,2.6,2,40,275,171,550,1800,1336,81.77794118
1912,chandrabhaga,CHANDRABHAGA D/S OF PANDHARPUR TOWN,MAHARASHTRA,31,32,31.9,2.7,7.2,5.6,7.9,8.9,8.3,371,1747,1049,3.6,10.2,7.3,1.3,2.5,1.8,55,350,230,1600,1800,1714,85.60460784
2665,,"GHOD RIVER AT SHIRUR, PUNE.",MAHARASHTRA,21,26,24.1,2.7,7.2,6.2,7.7,8.6,8.1,203,1008,476,4.4,7.5,5.5,0.6,3.8,2,50,250,158,900,1600,1400,81.03588235
2705,,"SINA RIVER NEAR LABOTI TOLL NAKA, LABOTI, MOHAL, SOLAPUR",MAHARASHTRA,29,34,31,2.7,7.2,6,7.8,8.8,8.2,374,1828,1031,3.8,8.5,6,1.1,2.4,1.7,50,225,134,550,1800,1279,80.1502451
2711,,"URMODI RIVER AT NAGTHANE, SATARA.",MAHARASHTRA,20.5,25,23,2.7,7.3,6.1,7.9,8.7,8.2,147,751,465,3.2,8.5,4.7,1.4,2.8,2.1,45,225,98,550,1600,1050,76.0927451
2715,,"VEL RIVER AT SHIKRAPUR, SHIRUR, PUNE",MAHARASHTRA,21,26,23.8,2.7,7.1,6.5,7.8,8.8,8.1,215,665,399,3.5,6.2,4.9,1.4,2.8,2.1,40,225,135,900,1600,1367,80.51504902
1311,panchganga,"PANCHAGANGA AT ICHALKARANJI, MAHARASHTRA",MAHARASHTRA,18,27,23.8,5.1,7.5,6.8,6.8,8.4,7.4,120,856,388,2.4,3.8,2.9,0.5,2.38,1.5,1626.697735,5921829.107,537786.4991,70,70,70,5444.314501
2163,panchganga,PANCHAGANGA RIVER AT SHIROL NEAR SHIROL INTAKE WELL.,MAHARASHTRA,22,27,24.6,4,7.6,6.4,6.8,8.3,7.3,142,856,467,2.4,3.8,3,0.4,2.2,1.3,1626.697735,5921829.107,537786.4991,70,70,70,5441.324305
1904,panchganga,PANCHAGANGA U/S OF KOLHAPUR TOWN,MAHARASHTRA,20,26,24,5.8,7.4,7,6.7,8.2,7.3,122,686,360,2,3.6,2.9,0.3,2.1,1.1,1626.697735,5921829.107,537786.4991,90,90,90,5443.874305
1905,panchganga,PANCHAGANGA D/S OF KOLHAPUR TOWN,MAHARASHTRA,22,27,24.4,5.1,7.5,6.7,6.9,8.2,7.5,178,846,390,2.4,3.8,2.9,0.7,2.5,1.3,1626.697735,5921829.107,537786.4991,140,140,140,5443.104697
1189,ravi,"BHIMA AT PUNE U/S VITHALWADI, MAHARASHTRA",MAHARASHTRA,24,30,26.3,0,7,3.7,7.2,8.6,7.9,382,510,453,3.2,14.2,7.5,1.3,2.8,2.2,20,275,202,75,1800,1468,75.0404902
2655,ravi,"BHIMA RIVER AT KOREGAON NEAR KOREGAON BRIDGE, SHIRUR, PUNE",MAHARASHTRA,21,26,24.4,3.5,7.1,5.8,7.5,8.6,8.1,232,841,523,3.5,8.5,5.7,1.4,3.2,2.1,65,275,164,900,1800,1529,80.16838235
2656,ravi,"BHIMA RIVER-BACKWATER OF UJANI DAM NEAR RAW WATER PUMP HOUSE, KUMBARGAON, INDAPUR, PUNE",MAHARASHTRA,25.5,33.5,28.5,4.5,7.2,5.9,7.5,8.1,7.9,345,870,524,3.8,48,11.1,1.4,7.4,3,11,130,52,95,900,609,103.4763235
1190,ravi,"BHIMA AT PUNE, D/S OF BUNDGARDEN,MAHARASHTRA",MAHARASHTRA,25,30,27.1,0,7.1,3.3,7.1,8.3,7.7,159,520,424,4.2,22.4,13.7,1.7,7,3.1,175,550,386,1800,1800,1800,104.6467647
1191,ravi,BHIMA AT PARGAON (AFTER CONFL.WITH MULE MARTHA) MAHARASHTRA.,MAHARASHTRA,25.5,30,27.3,2.2,7.1,5.3,7.6,8.8,8,331,1308,720,3.7,11.5,7.2,1.3,6.6,2.9,140,275,209,1600,1800,1700,87.43068627
1192,ravi,"BHIMA AFTER CONF. WITH DAUNT, MAHARASHTRA",MAHARASHTRA,25,30.5,27.5,3.4,7.3,5.4,7.6,8.9,8,280,1323,755,3.8,10,7.2,1.4,7.2,3.2,110,275,187,1600,1800,1675,89.02318627
1188,ravi,"BHIMA AT NARSINGHPUR,(D/S AF.CONFL.WITH R.NIRA),MAHARASHTRA",MAHARASHTRA,26,32,29.5,4.6,7.2,6.4,7.8,8.8,8.2,364,1684,991,2.6,10.8,5.3,0.4,3,2,75,900,251,900,1600,1425,82.51857843
28,ravi,"BHIMA AT TAKLI, MAHARASHTRA",MAHARASHTRA,28,30,29.1,4.1,7.2,6.2,7.7,8.7,8.2,365,1676,1010,3.9,6.8,5.1,1.1,4,2.3,115,250,164,900,1800,1529,81.0752451
1183,ravi,"BHIMA AT D/S OF ROAD BRIDGE AT GANGAPUR VILLAGE,KARNATAKA",KARNATAKA,22,30.4,27.3,5.3,8.2,6.8,8.3,8.6,8.4,430,1357,949,2.8,5.3,3.8,0,1,0.3,900,1600,1483,1600,1600,1600,84.58980392
1184,ravi,"BHIMA AT FEROZABAD VILLAGE (D/S), KARNATAKA",KARNATAKA,23,33,28.5,5.6,7.4,6.7,8,84,14.7,623,1530,917,2.1,4.7,3,0,1,0.2,300,1600,992,900,1600,1542,79.79215686
1167,ravi,"BHIMA AT D/S OF BDG. NEAR YADGIR,KARNATAKA",KARNATAKA,27,34,29.6,7.1,8,7.6,7.6,8.5,8.1,706,1182,834,2,2.5,2.1,0.1,0.325,0.2,500,1600,1183,1600,1600,1600,78.86921569
1888,bhima,BHIMA RIVER AT CONFLUENCE OF JEWARGI TOWN SEWAGE DISPOSAL POINT,KARNATAKA,25,34,29.2,5.1,7.8,6.4,8,8.5,8.4,591,1496,874,2.2,4.5,3,0,2,0.3,300,1600,1033,900,1600,1483,73.96397059
1088,ravi,"RAVI AT U/S MADHOPUR, H.P.",HIMACHAL PRADESH,13,21,18.1,6.9,8.7,7.7,7.5,9,8.1,138,473,205,0.2,5.5,0.8,0.24,0.84,0.6,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9416.180342
1089,ravi,"RAVI AT U/S CHAMBA, H.P.",HIMACHAL PRADESH,7.1,18,12.4,7.8,9,8.6,7.3,9,8.1,75,900,209,0.1,18,1.9,0.19,1.26,0.6,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9426.388675
2614,ravi,RAVI AT AT CHAMERA RESERVOIR,HIMACHAL PRADESH,7.9,23,14.2,7.9,8.9,8.4,6.3,8.7,8,129,291,193,0.2,0.6,0.4,0.4,1,0.6,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9418.815146
2615,ravi,RAVI AT AT D/S CHAMERA III HEP,HIMACHAL PRADESH,7,14,11.6,8,9.1,8.6,7.1,8.8,7.9,93,203,146,0.2,0.8,0.4,0.3,1.1,0.6,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9419.991616
2613,ravi,RAVI AT D/S OF CHAMBA TOWN,HIMACHAL PRADESH,7.3,18,12.5,7.9,9.1,8.6,6.6,8.6,7.9,104,269,181,0.2,0.9,0.4,0.2,1,0.5,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9419.57495
1097,ravi,"RAVI AT U/S OF MADHOPUR HEADWORKS,GURDASPUR,PUNJAB",PUNJAB,10,23,15,8.1,8.3,8.2,7.4,7.6,7.5,160,185,175,0.3,0.4,0.4,0.7,2.6,1.4,19,110,74,45,230,165,65.41720588
1290,parvati,"PARVATI BEFORE CONF. TO RIVER BEAS, H.P.",HIMACHAL PRADESH,3.5,12,9,8.3,11.2,9.3,6.8,8.2,7.7,40,302,108,0.1,2.8,0.4,0.2,0.705,0.4,21,63,39,140,280,209,68.03259804
2605,parvati,PARVATI AT U/S MANIKARAN,HIMACHAL PRADESH,0.5,9,5.7,9.1,10.8,9.7,7.4,8.7,8,33,183,98,0.1,0.2,0.1,0,0.4,0.2,14,43,24,34,140,94,68.23235294
2606,parvati,PARVATI AT D/S MANIKARAN,HIMACHAL PRADESH,2,10,6.4,8.9,10.7,9.6,7.5,8.4,7.8,48,232,110,0.1,0.8,0.2,0.1,0.6,0.2,13,46,27,43,170,116,67.96196078
1090,,"LARGI AT D/S, H.P.",HIMACHAL PRADESH,4,15.5,10.4,7.8,10.9,9.2,7.1,8.2,7.9,45,205,106,0.1,0.6,0.2,0.108,0.484,0.2,21,70,36,63,220,141,65.6879902
1551,sirsa,"SIRSA AT U/S SITOMAJRI NALLAHGARH, H.P",HIMACHAL PRADESH,20.848713,28.50437299,24.95080386,4.9,7.9,7.2,6.3,7.8,7.1,190,624,442,0.5,1.8,1.1,0.2,4.7,1.6,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9417.736714
1552,sirsa,"SIRSA AT D/S NALAGARH BRIDGE, H.P",HIMACHAL PRADESH,20.848713,28.50437299,24.95080386,5.2,6.9,5.9,6.5,8.4,7.5,186,1246,612,0.8,4,2.2,0.3,5.3,1.9,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9415.739165
1868,sirsa,"SIRSA AT D/S NALAGARH DISTT. SOLAN, H.P.",HIMACHAL PRADESH,20.848713,28.50437299,24.95080386,5.8,9.7,7.9,6.8,8.7,7.6,194,1265,587,0.4,3.6,1.5,0.3,6.2,2.4,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9427.479361
1869,sirsa,"SWAN AT D/S NANGAL DISTT. UNA, H.P.",HIMACHAL PRADESH,6,24,16.9,5,10,6.4,6.6,9.5,8.2,380,626,488,0.2,12,3.8,0.3,4.9,1.2,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9423.128871
2616,,SIUEL AT D/S SURGANI,HIMACHAL PRADESH,6.5,19,12.3,7.5,8.9,8.3,7.1,9,8.3,114,249,165,0.1,0.8,0.4,0.4,1.3,0.6,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9418.410734
2607,,SUKETI KHAD  AT D/S MANDI,HIMACHAL PRADESH,10,26,17.5,7,11.2,8.6,7.6,8.7,8.2,151,392,240,0.1,0.9,0.3,0,0.9,0.4,23,350,148,130,1600,671,65.85357843
2608,,BINWA AT D/S PAPROLA/BAIJNATH,HIMACHAL PRADESH,13,22,16.9,6.8,9.8,7.9,6.3,8.7,7.8,70,171,117,0.1,0.7,0.3,0.1,1.2,0.6,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9415.12642
2609,,NEUGAL AT D/S THURAL,HIMACHAL PRADESH,14,23,18.2,7.2,9.7,7.8,7.1,8.9,8,86,192,127,0.1,0.8,0.4,0.4,1.3,0.7,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9415.481812
2610,,SPITI AT KHAB,HIMACHAL PRADESH,5,11,8.7,9.8,10.2,9.9,7.2,8.8,8.1,83,661,296,0.1,0.7,0.2,0,0.4,0.1,13,27,19,22,110,67,69.43838235
2612,,BASPA AT U/S RESERVOIR BASPA PROJECT,HIMACHAL PRADESH,6,12,9.9,8.5,9.8,9.4,7.7,8.7,8.1,111,466,233,0.1,1.2,0.2,0,0.4,0.2,17,46,28,46,220,133,66.98504902
1107,sheonath,"SEONATH AT U/S RAJNANDGAON, CHAATISSGARH",CHHATTISGARH,25,27,26,6.8,7.6,7.1,7.3,7.5,7.4,682.1658098,1980.144602,1169.762853,1.4,2.2,1.6,0.266,0.53,0.4,1626.697735,5921829.107,537786.4991,120,2400,655,5437.652001
1845,sheonath,RIVER SHEONATH AT DURG,CHHATTISGARH,24,29,26.3,6.4,7.8,7.1,7.4,7.5,7.4,682.1658098,1980.144602,1169.762853,1.5,1.9,1.6,0.3,0.4,0.4,1626.697735,5921829.107,537786.4991,120,2400,635,5437.602001
3166,sheonath,"SHEONATH AT JHINGHRI VILLAGE, A/C OF SAMODA NALLA",CHHATTISGARH,26,28,27.2,6.7,8,7.3,7.3,7.6,7.4,682.1658098,1980.144602,1169.762853,1.6,2.5,2,0.4,0.6,0.5,1626.697735,5921829.107,537786.4991,210,2400,698,5441.092834
3167,sheonath,"SHEONATH AT RAJNANDGAON, D/S AT MOHAD, RAJNANDGAON",CHHATTISGARH,25,28,26.3,6.5,7.6,7.1,7.3,7.6,7.5,682.1658098,1980.144602,1169.762853,1.4,2.5,1.8,0.3,0.6,0.4,1626.697735,5921829.107,537786.4991,210,2400,693,5438.653864
1847,kharoon,"KHAROON RIVER B/C KHAPRI DRAIN, DURG, RAIPUR ROAD BRIDGE",CHHATTISGARH,24,26,25.2,6.4,7.8,7.2,7.3,7.6,7.5,682.1658098,1980.144602,1169.762853,1.4,2.3,1.7,0.3,0.5,0.5,1626.697735,5921829.107,537786.4991,150,2400,680,5439.246364
1846,kharoon,KHAROON RIVER A/C KHAPRI DRAIN,CHHATTISGARH,23,26,24.8,6.6,7.8,7.3,7.3,7.5,7.4,682.1658098,1980.144602,1169.762853,1.6,2.6,1.9,0.4,0.6,0.5,1626.697735,5921829.107,537786.4991,210,2400,888,5441.151167
1853,kharoon,"KHAROON RIVER BUNDRI, RAIPUR",CHHATTISGARH,23.5,30,26.8,7.2,7.4,7.3,7.5,7.8,7.6,269,634,452,1.3,2.6,2,0,0,0,1626.697735,5921829.107,537786.4991,40,500,270,5438.08656
1105,hasdeo,"HASDEO AT U/S KORBA,CHHATISSGARH",CHHATTISGARH,25.1,27.1,26.2,5.4,6.8,6.5,7.1,7.2,7.2,76,76,76,0.8,1.8,1.1,0.58,1.18,1,1626.697735,5921829.107,537786.4991,30,70,45,5432.646609
1106,hasdeo,"HASDEO AT U/S OF CHAMPA,CHHATISSGARH",CHHATTISGARH,22.5,35,28.5,6.5,8.5,7.7,7.5,8,7.6,208,336,253,2.929793103,8.953931034,5.225103448,0.196,2.337,1.4,1626.697735,5921829.107,537786.4991,14,780,172,5459.612824
3165,hasdeo,"HASDEO RIVER 100 METER D/S A/C OF DENGUR NALLAH NERA C.S.E.B. EAST GUEST HOUSE, KORBA",CHHATTISGARH,25.2,27.1,26.2,4.8,6,5.6,7.1,7.2,7.1,74,74,74,1.6,2.2,2,0.8,1.2,1,1626.697735,5921829.107,537786.4991,50,90,66,5430.750579
3168,hasdeo,DOWNSTREAM OF HASDEO RIVER NEAR URGA VILLAGE KORBA,CHHATTISGARH,25.2,27.2,26.3,4.6,5.6,5.1,7.2,7.2,7.2,78,78,78,2,3,2.6,1,1.5,1.2,1626.697735,5921829.107,537786.4991,60,106,76,5431.057442
1848,,ARPA RIVER D/S OF BILASPUR,CHHATTISGARH,32,32,32,85,85,85,7.6,7.6,7.6,332,332,332,2.929793103,8.953931034,5.225103448,1.8,1.8,1.8,1626.697735,5921829.107,537786.4991,3752.13196,17267378.5,1591360.454,9922.375626
1849,kelo,KELO RIVER U/S OF RAIGARH,CHHATTISGARH,20,30,23.4,7.1,7.6,7.3,7.4,8.6,7.6,192,300,223,1.1,2,1.4,1,1.2,1.1,1626.697735,5921829.107,537786.4991,64,1100,349,5440.367393
1850,kelo,KELO RIVER D/S OF RAIGARH,CHHATTISGARH,20,27,22.3,6.9,7.5,7.1,7.5,7.7,7.6,196,307,228,1.9,2.3,2.1,1,1.3,1.2,1626.697735,5921829.107,537786.4991,120,1100,426,5442.643226
1267,,"IB AT SUNDARGARH, ODISHA",ODISHA,25,35,29.3,6.8,8.3,7.4,6.9,8.4,7.7,111,218,148,0.4,0.8,0.6,0.1,2.405,0.6,130,1300,510,400,3300,1324,65.32176471
1268,,"IB AT JHARSUGUDA (INTAKE), ODISHA",ODISHA,24,36,29.4,5.9,8.3,7.2,7,8.2,7.9,121,185,155,0.3,1.2,0.7,0.2,1.115,0.4,20,13000,2091,78,24000,4658,87.94715686
1300,,"IB AT  RAJ NAGAR U/S, ODISHA",ODISHA,24,37,29.4,6.5,8.3,7.6,7.4,8.2,7.8,108,186,160,0.2,1,0.5,0.1,0.686,0.4,20,2400,975,130,5400,2472,72.91529412
1269,,"IB AT BRAJRAJNAGAR (INTAKE) D/S, ODISHA",ODISHA,24,36,29.4,6,8.4,7.4,7.1,8.4,7.9,130,207,170,0.2,1.3,0.9,0.1,1.124,0.6,170,5400,1654,490,9200,3439,83.44632353
2403,,BHEDEN RIVER BEFORE CONFLUENCE WITH IB RIVER,ODISHA,23,36,29.1,6,8.6,7.4,7.3,8.3,7.9,132,455,264,0.1,1.5,0.9,0.1,1.1,0.5,78,1300,627,230,4900,1831,68.73965686
1279,kuakhai,"KUAKHAI AT BHUBANESWAR U/S, ODISHA",ODISHA,22,31,27.3,5,8.6,7.3,7.2,8.4,7.8,142,247,199,0.7,2.7,1.5,0.1,2.62,1,790,54000,18679,2400,92000,33640,332.6669608
1280,kuakhai,"KUAKHAI AT BHUBANESWAR D/S, ODISHA",ODISHA,22,34,26.3,1.5,7.8,5.7,7,8.2,7.6,170,350,244,2.8,5.4,4.3,0,6.109,2.4,9200,92000,38020,16000,160000,78300,645.079902
2410,daya,DAYA AT BHUBANESWAR FU/S,ODISHA,23,33,27.6,6.6,9.9,7.9,7.6,8.3,8.1,140,229,187,0.4,1.8,1,0.1,1.8,0.4,200,7900,2228,450,24000,6535,99.78171569
2411,daya,DAYA AT BHUBANESWAR FD/S ( 2 KM AFTER CONFLUENCE OF GANGUA NALLAH WITH RIVER DAYA),ODISHA,22,34,27.7,1.4,7.2,5.5,7,8.8,7.7,140,372,246,2.2,4.7,3.6,0.2,8.9,3,13000,54000,28200,22000,160000,54700,486.2867647
1301,,"KATHAJODI AT CUTTACK D/S, ODISHA",ODISHA,21,33,26.9,6,7.9,7,7.1,8.7,7.9,150,420,263,2.1,5.6,3.7,0.2,10.13,1.9,13000,160000,70100,28000,160000,103300,1032.142157
2412,,SANKHA U/S ( D/S OF MANDIRA DAM),ODISHA,8,36,25.4,6,8.9,7.3,7.1,8.1,7.8,114,198,151,0.3,2.1,0.9,0,3.6,0.7,78,13000,2178,230,24000,6418,95.85196078
2408,,TEL,ODISHA,22,37,30.1,6.7,9.3,7.6,7.8,8.6,8.2,140,216,175,0.3,1.3,0.9,0.1,2.2,0.5,78,1700,710,230,5400,1851,71.0902451
1640,birupa,"BIRUPA AT CHOUDWAR, ODISHA",ODISHA,24,35,27.9,5.8,8.9,7.2,7.2,8.4,8,142,250,209,0.5,1.8,1,0.2,2.7,0.7,330,92000,10931,1300,160000,20380,218.2256863
1261,,"SUBANSIRI AT GEREKAMUKH,ASSAM,(BEFORE CONFL. WITH BRAH.),ASSAM",ASSAM,17,25,22.5,8,9.2,8.7,6.4,7.3,6.8,103,204,164,0.5,1.7,1,0.1,4.11,1.3,0,1500,465,0,110000,27680,142.8083333
2061,,KHARSANG BEFORE CONFLUENCE WITH BURIDIHING NEAR KHARSANG (ASSAM-ARUNANCHAL BORDER),ASSAM,20,31,24,6.8,8.3,7.4,7,7.6,7.3,137,295,225,0.4,2.4,1.2,0.1,3,0.9,300,3900,2003,911,29000,11678,109.5926471
1422,burhidihing,"BURHIDIHING AT MARGHERITA, ASSAM",ASSAM,16,25,21.8,7.2,11.2,8.5,7.1,7.6,7.4,291,448,346,0.6,1.9,1.1,0.1,3,1,610,5300,2803,4600,240000,122750,402.2211765
2062,burhidihing,"BURIDIHING NEAR DULIAJAN AT D/S, TINSUKIA",ASSAM,17,25,22,6.4,11.4,8,6.6,7.7,7.1,225,394,320,0.8,1.6,1.2,0.1,3.1,0.9,0,2100,525,360,110000,30290,144.9455882
2230,burhidihing,BURHIDIHING RIVER AT DULIAJAN (INTAKE POINT OF OIL INDIA LTD.),ASSAM,12,25,20.3,6,11.4,7.8,6.7,7.8,7.3,217,380,304,0.5,1.6,0.9,0.1,4.1,1.1,0,360,90,0,9300,2990,70.82598039
2065,,"PAGLDIA RIVER NEAR NALBARI TOWN, DIST. NALBARI, ASSAM",ASSAM,21,33,27,6.5,12.3,8.9,7.1,8.1,7.7,326,444,366,0.8,1.8,1.3,0.1,3.9,1.3,0,15000,5028,2000,240000,73075,305.087598
